date,ticker,open,high,low,close,volume,source,ingested_at,ret_1d,ret_5d,ret_20d,ma_20,ma_50,ma_200,vol_20d,avg_vol_20d,turnover,turnover_20d,rsi_14,atr_14,atr_pct,ma_slope_20,ma_slope_50,dist_ma_20,dist_ma_50,vol_60d,vol_ratio,ret_5d_20d_ratio,high_low_range,close_position,volume_ratio_20d,turnover_ratio_20d,rsi_slope,obv_slope,mfi_14,high_20,low_20,dist_high_20,dist_low_20,ma_gap_20_50,ma_stack_bullish,rank_ret_20d,rank_vol_20d,market_breadth_ma20_pct,market_breadth_ma50_pct,market_avg_ret20_pct,market_median_atr_pct,relative_ret_20d,score,reason,mode,rank,sizing_method,entry,stop,tp1,tp2,trailing_stop_rule,risk_per_share,size,position_value,risk_budget_base,risk_budget_effective,vol_target_multiplier,vol_target_multiplier_market,vol_target_multiplier_asset,vol_target_multiplier_asset_atr,vol_target_multiplier_asset_realized,vol_target_market_vol_index,vol_target_market_regime,vol_target_regime_cap_enabled,vol_target_regime_cap,vol_target_regime_cap_raw,vol_target_realized_weight,vol_target_ref_realized_pct,arb_protection_enabled,arb_worst_case_loss_pct,arb_worst_case_idr
2026-07-30,AKRA,1465.0,1485.0,1445.0,1455.0,20574000.0,canonical_csv,2026-07-30 12:55:54.394121,-0.0068259385665528916,0.03191489361702127,0.17813765182186225,1377.25,1305.9,1298.375,0.020643817448985625,18773975.0,29935170000.0,26337246200.0,63.06739230608353,51.35906008206699,3.529832308043415,0.0074570446735343935,-0.0005360824742264325,0.053436426116801765,0.10247422680405321,0.024170670455934323,0.8540853938055248,0.17915860634436548,0.02749140893468901,0.24999999999375003,1.0958787363890705,1.1366097189006799,2.8990579645631627,0.2521615393694253,55.50476504180064,1520.0,1235.0,-0.042763157895366555,0.17813765182090835,0.04903780068725146,1.0,0.8409090909090909,0.4318181818181818,72.72727272727273,68.18181818181817,9.052414276857524,3.478154798508092,0.087613509053287,71.48,Trend stack + relative momentum + breakout proximity + volume confirmation + volatility discipline,swing,1,volatility,1455.0,1352.28,1557.72,1660.44,If Close >= TP1 -> Stop Loss = Entry (Break-Even),102.72,500,727500.0,60000.0,60000.0,1.0,1.0869,1.15,1.1357,1.15,0.92,normal,True,1.0,1.0,0.4,2.9309,True,19.56,142330.0
2026-07-30,INKP,7900.0,8250.0,7900.0,8225.0,3570100.0,canonical_csv,2026-07-30 12:55:54.394121,0.03785488958990535,0.06472491909385103,0.1834532374100719,7597.5,7508.5,8568.75,0.020865031448402526,3170555.0,29364072500.0,24381173000.0,65.88968230799637,308.0111263427539,3.7448161257473127,0.005379939209725789,-0.0026930091185407056,0.07629179331306063,0.08711246200606843,0.031046685124958284,0.6720534154409873,0.3528142629413377,0.042553191489356525,0.9285714285687755,1.1260173691987676,1.2043748879514533,10.370770510018588,0.2829926493617511,61.79262873917746,8300.0,6925.0,-0.009036144578432714,0.18772563176878143,0.010820668693007802,0.0,0.8636363636363636,0.45454545454545453,72.72727272727273,68.18181818181817,9.052414276857524,3.478154798508092,0.09292909464149667,69.52,Trend stack + relative momentum + breakout proximity + volume confirmation + volatility discipline,swing,2,volatility,8225.0,7608.98,8841.02,9457.04,If Close >= TP1 -> Stop Loss = Entry (Break-Even),616.02,0,0.0,60000.0,60000.0,1.0,1.0869,1.15,1.0705,1.15,0.92,normal,True,1.0,1.0,0.4,2.9309,True,19.56,0.0
