date,ticker,open,high,low,close,volume,source,ingested_at
2026-08-12,AADI,9225.0,9375.0,9175.0,9350.0,5033100,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ADMR,1570.0,1615.0,1560.0,1615.0,22234200,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ADRO,2540.0,2550.0,2500.0,2520.0,17523900,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,AKRA,1400.0,1410.0,1390.0,1395.0,6517000,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,AMMN,4290.0,4420.0,4230.0,4370.0,58980900,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,AMRT,1405.0,1415.0,1370.0,1390.0,30175500,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ANTM,3100.0,3120.0,3070.0,3090.0,57409700,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ASII,4870.0,4920.0,4810.0,4860.0,62946100,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BBCA,6300.0,6350.0,6225.0,6350.0,87177100,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BBNI,3560.0,3590.0,3550.0,3580.0,23117900,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BBRI,3090.0,3130.0,3080.0,3130.0,158307500,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BBTN,1210.0,1220.0,1200.0,1210.0,12663800,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BMRI,4130.0,4150.0,4080.0,4130.0,153658300,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BRPT,1830.0,1960.0,1830.0,1950.0,274783200,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,BUMI,179.0,185.0,179.0,185.0,2571564600,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,CPIN,3110.0,3150.0,3100.0,3150.0,11391400,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,CUAN,730.0,880.0,720.0,870.0,1709078600,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,DEWA,446.0,470.0,444.0,466.0,677386200,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,EMTK,505.0,515.0,505.0,510.0,24974500,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ESSA,695.0,735.0,685.0,710.0,164279600,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,EXCL,2440.0,2640.0,2430.0,2560.0,26942600,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,GOTO,50.0,50.0,50.0,50.0,22086800,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,HRTA,2100.0,2190.0,2060.0,2180.0,17456000,yfinance_primary,2026-08-19 10:45:10.569601
2026-08-12,ICBP,7525.0,7575.0,7475.0,7550.0,2882200,yfinance_primary,2026-08-19 10:45:10.569601
