date,ticker,open,high,low,close,volume,source,ingested_at,ret_1d,ret_5d,ret_20d,ma_20,ma_50,ma_200,vol_20d,avg_vol_20d,turnover,turnover_20d,rsi_14,atr_14,atr_pct,ma_slope_20,ma_slope_50,dist_ma_20,dist_ma_50,vol_60d,vol_ratio,ret_5d_20d_ratio,high_low_range,close_position,volume_ratio_20d,turnover_ratio_20d,rsi_slope,obv_slope,mfi_14,high_20,low_20,dist_high_20,dist_low_20,ma_gap_20_50,ma_stack_bullish,rank_ret_20d,rank_vol_20d,market_breadth_ma20_pct,market_breadth_ma50_pct,market_avg_ret20_pct,market_median_atr_pct,relative_ret_20d,score,reason,mode,rank,sizing_method,entry,stop,tp1,tp2,trailing_stop_rule,risk_per_share,size,position_value,risk_budget_base,risk_budget_effective,vol_target_multiplier,vol_target_multiplier_market,vol_target_multiplier_asset,vol_target_multiplier_asset_atr,vol_target_multiplier_asset_realized,vol_target_market_vol_index,vol_target_market_regime,vol_target_regime_cap_enabled,vol_target_regime_cap,vol_target_regime_cap_raw,vol_target_realized_weight,vol_target_ref_realized_pct,arb_protection_enabled,arb_worst_case_loss_pct,arb_worst_case_idr
2026-07-15,ARTO,1160.0,1310.0,1160.0,1270.0,18199000.0,canonical_csv,2026-07-15 12:44:52.470529,0.09482758620689657,0.2512315270935961,0.27,1007.0,1072.0,1637.275,0.0627185913975761,8589000.0,23112730000.0,9177272925.0,65.28677145968776,85.75453753079603,6.752325789821143,0.007795275590545043,-0.004015748031492901,0.2070866141730653,0.15590551181090087,0.05372731015030609,1.1673502740927468,0.9304871339374404,0.11811023622037944,0.7333333333284445,2.1188729770636856,2.5184747352384096,13.428139370965297,0.1621744634024122,92.96223186260592,1310.0,860.0,-0.030534351145778182,0.4767441860447945,-0.05118110236216442,0.0,1.0,1.0,81.81818181818183,36.36363636363637,-0.7954547612517626,3.865484127440185,0.27795454761251764,70.36,Trend stack + relative momentum + breakout proximity + volume confirmation + volatility discipline,swing,1,volatility,1270.0,1098.49,1441.51,1613.02,If Close >= TP1 -> Stop Loss = Entry (Break-Even),171.51,200,254000.0,60000.0,49082.35,0.818,1.15,0.5395,0.5937,0.5,0.7031,calm,True,1.15,1.15,0.4,2.9309,True,19.56,49693.0
