date,ticker,open,high,low,close,volume,source,ingested_at
2026-08-07,AADI,9000.0,9300.0,9000.0,9175.0,11293900.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ADMR,1600.0,1630.0,1590.0,1620.0,21433500.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ADRO,2500.0,2540.0,2500.0,2540.0,14412400.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,AKRA,1440.0,1440.0,1405.0,1420.0,19685100.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,AMMN,4320.0,4450.0,4310.0,4400.0,55685200.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,AMRT,1400.0,1430.0,1385.0,1420.0,19096000.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ANTM,3090.0,3170.0,3080.0,3160.0,108524600.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ASII,5050.0,5175.0,5025.0,5100.0,34507300.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BBCA,6375.0,6450.0,6325.0,6375.0,111930800.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BBNI,3640.0,3660.0,3620.0,3630.0,22690800.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BBRI,3050.0,3130.0,3040.0,3130.0,349136300.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BBTN,1220.0,1240.0,1220.0,1230.0,12376700.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BMRI,4220.0,4270.0,4210.0,4240.0,110106100.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BRPT,1885.0,1960.0,1875.0,1930.0,279412500.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,BUMI,180.0,189.0,179.0,187.0,4391569200.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,CPIN,3150.0,3170.0,3120.0,3140.0,15045800.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,CUAN,735.0,750.0,720.0,740.0,406234600.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,DEWA,476.0,484.0,474.0,478.0,407688400.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,EMTK,535.0,535.0,520.0,530.0,44167700.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ESSA,625.0,635.0,625.0,635.0,63338300.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,EXCL,2500.0,2570.0,2500.0,2550.0,4237400.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,GOTO,50.0,50.0,50.0,50.0,46708900.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,HRTA,2120.0,2190.0,2080.0,2150.0,18702200.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,ICBP,7475.0,7750.0,7450.0,7750.0,10181700.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,INCO,5450.0,5525.0,5300.0,5400.0,10034800.0,yfinance_primary,2026-08-13 11:10:22.330851
2026-08-07,INDF,7300.0,7450.0,7275.0,7450.0,8266900.0,yfinance_primary,2026-08-13 11:10:22.330851
