date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-04,AADI,11175.0,11375.0,11175.0,11250.0,11537400,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ADMR,1665.0,1670.0,1625.0,1655.0,25229600,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ADRO,2740.0,2750.0,2690.0,2720.0,40544500,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,AKRA,1400.0,1415.0,1385.0,1385.0,16904700,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,AMMN,4450.0,4470.0,4350.0,4390.0,33467900,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,AMRT,1335.0,1335.0,1305.0,1310.0,30783000,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ANTM,3170.0,3180.0,3100.0,3120.0,83943400,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ASII,5050.0,5050.0,4880.0,4900.0,50573000,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BBCA,6800.0,6850.0,6675.0,6700.0,93923500,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BBNI,3960.0,4000.0,3940.0,3940.0,27444800,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BBRI,3430.0,3440.0,3380.0,3390.0,152173900,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BBTN,1255.0,1270.0,1240.0,1240.0,22535400,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BMRI,4470.0,4480.0,4420.0,4420.0,95373200,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BRPT,1805.0,1830.0,1785.0,1790.0,86734000,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,BUMI,210.0,210.0,206.0,210.0,1646574300,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,CPIN,3310.0,3320.0,3200.0,3210.0,33822800,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,CUAN,915.0,980.0,900.0,940.0,1015740100,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,DEWA,454.0,456.0,440.0,444.0,281563600,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,EMTK,540.0,540.0,515.0,515.0,34794900,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ESSA,725.0,725.0,690.0,705.0,62679800,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,EXCL,2770.0,2770.0,2690.0,2710.0,6732000,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,GOTO,50.0,50.0,50.0,50.0,9459600,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,HRTA,2350.0,2350.0,2260.0,2280.0,7435400,yfinance_primary,2026-09-10 14:25:07.808398
2026-09-04,ICBP,7375.0,7400.0,7250.0,7275.0,6086500,yfinance_primary,2026-09-10 14:25:07.808398
