date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-14,AADI,12400.0,12450.0,11975.0,12225.0,11695000,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,ADMR,1600.0,1610.0,1560.0,1595.0,26575400,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,ADRO,2640.0,2650.0,2580.0,2620.0,40582600,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,AKRA,1520.0,1550.0,1505.0,1510.0,13711200,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,AMMN,4800.0,5100.0,4800.0,5100.0,169146700,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,AMRT,1255.0,1295.0,1240.0,1280.0,31315800,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,ANTM,3240.0,3250.0,3100.0,3190.0,153989700,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,ASII,4910.0,4990.0,4850.0,4980.0,51166200,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BBCA,6325.0,6575.0,6275.0,6500.0,218017200,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BBNI,3740.0,3900.0,3640.0,3870.0,88939600,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BBRI,3270.0,3410.0,3230.0,3400.0,278495400,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BBTN,1180.0,1215.0,1160.0,1215.0,27447400,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BMRI,4350.0,4460.0,4260.0,4440.0,229164500,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BRPT,1705.0,1710.0,1610.0,1655.0,68211700,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,BUMI,212.0,214.0,199.0,208.0,5685408800,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,CPIN,3160.0,3160.0,3070.0,3130.0,29402300,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,CUAN,940.0,945.0,890.0,940.0,439276200,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,DEWA,420.0,420.0,384.0,406.0,910546300,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,EMTK,500.0,505.0,488.0,496.0,45695500,yfinance_primary,2026-09-21 18:15:09.515210
2026-09-14,ESSA,645.0,655.0,625.0,650.0,106822000,yfinance_primary,2026-09-21 18:15:09.515210
