date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-08,AADI,11725.0,11775.0,11650.0,11750.0,9572400,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,ADMR,1640.0,1660.0,1625.0,1635.0,27448600,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,ADRO,2700.0,2700.0,2660.0,2690.0,34095200,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,AKRA,1455.0,1545.0,1445.0,1525.0,48733900,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,AMMN,4440.0,4700.0,4430.0,4670.0,122055000,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,AMRT,1315.0,1325.0,1310.0,1310.0,19926100,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,ANTM,3080.0,3110.0,3060.0,3080.0,96926900,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,ASII,4900.0,4930.0,4860.0,4930.0,40418500,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BBCA,6600.0,6775.0,6575.0,6675.0,108127600,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BBNI,3890.0,3910.0,3850.0,3870.0,44905000,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BBRI,3380.0,3420.0,3360.0,3410.0,148330400,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BBTN,1235.0,1250.0,1230.0,1250.0,10737400,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BMRI,4400.0,4430.0,4390.0,4430.0,91930900,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BRPT,1775.0,1790.0,1755.0,1760.0,53243600,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,BUMI,222.0,232.0,222.0,226.0,4912608300,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,CPIN,3200.0,3380.0,3200.0,3340.0,38614700,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,CUAN,935.0,970.0,930.0,935.0,265153300,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,DEWA,450.0,456.0,440.0,446.0,419498900,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,EMTK,510.0,525.0,505.0,520.0,26460300,yfinance_primary,2026-09-14 16:58:53.832203
2026-09-08,ESSA,690.0,705.0,675.0,690.0,81125000,yfinance_primary,2026-09-14 16:58:53.832203
