date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-03,AADI,10675.0,11325.0,10675.0,11175.0,17583500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ADMR,1600.0,1670.0,1600.0,1660.0,56468500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ADRO,2660.0,2740.0,2660.0,2740.0,77055000,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,AKRA,1400.0,1415.0,1385.0,1400.0,23419200,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,AMMN,4340.0,4430.0,4290.0,4430.0,42034800,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,AMRT,1305.0,1335.0,1305.0,1325.0,32300100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ANTM,3060.0,3150.0,3060.0,3150.0,136685600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ASII,4860.0,5050.0,4850.0,5050.0,84978900,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BBCA,6700.0,6800.0,6625.0,6775.0,112324100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BBNI,3920.0,4000.0,3890.0,3960.0,44387300,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BBRI,3400.0,3430.0,3370.0,3410.0,244699100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BBTN,1225.0,1260.0,1225.0,1255.0,23885800,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BMRI,4390.0,4460.0,4360.0,4460.0,234996500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BRPT,1830.0,1840.0,1800.0,1800.0,102183600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,BUMI,208.0,216.0,206.0,206.0,4469727300,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,CPIN,3040.0,3320.0,3040.0,3280.0,123271700,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,CUAN,910.0,955.0,900.0,910.0,953565500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,DEWA,458.0,462.0,448.0,452.0,305643700,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,EMTK,520.0,535.0,515.0,535.0,47833500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ESSA,715.0,725.0,685.0,720.0,102700600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,EXCL,2710.0,2790.0,2710.0,2740.0,4344000,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,GOTO,50.0,50.0,50.0,50.0,8362700,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,HRTA,2280.0,2340.0,2260.0,2310.0,12852400,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ICBP,7325.0,7400.0,7250.0,7375.0,5230500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,INCO,4850.0,4950.0,4850.0,4950.0,13681500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,INDF,7175.0,7275.0,7150.0,7250.0,4136800,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,INDY,2730.0,2800.0,2710.0,2790.0,16391300,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,INKP,8825.0,8975.0,8750.0,8900.0,4411600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ISAT,2390.0,2450.0,2380.0,2420.0,60795100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,ITMG,26125.0,26550.0,26050.0,26150.0,1458100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,JPFA,2240.0,2380.0,2240.0,2380.0,27610200,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,KLBF,770.0,790.0,760.0,780.0,89382600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,MAPI,1435.0,1445.0,1420.0,1420.0,4392200,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,MBMA,530.0,540.0,525.0,530.0,102859900,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,MDKA,2930.0,2950.0,2890.0,2920.0,17122000,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,MEDC,1455.0,1515.0,1455.0,1485.0,67579100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,NCKL,950.0,975.0,950.0,970.0,47846100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,PGAS,1540.0,1545.0,1500.0,1540.0,67582000,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,PGEO,1035.0,1045.0,1030.0,1040.0,10015400,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,PTBA,2760.0,2930.0,2760.0,2890.0,109722100,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,SCMA,204.0,208.0,202.0,208.0,43277400,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,TLKM,2600.0,2610.0,2580.0,2600.0,76989700,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,UNTR,25050.0,25875.0,25050.0,25300.0,3627200,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,UNVR,1700.0,1715.0,1695.0,1710.0,10622000,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-03,WIFI,2100.0,2140.0,2090.0,2090.0,16788400,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,AADI,11175.0,11375.0,11175.0,11250.0,11537400,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,ADMR,1665.0,1670.0,1625.0,1655.0,25229600,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,ADRO,2740.0,2750.0,2690.0,2720.0,40544500,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,AKRA,1400.0,1415.0,1385.0,1385.0,16904700,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,AMMN,4450.0,4470.0,4350.0,4390.0,33467900,yfinance_primary,2026-09-09 16:47:27.291854
2026-09-04,AMRT,1335.0,1335.0,1305.0,1310.0,30783000,yfinance_primary,2026-09-09 16:47:27.291854
