date,ticker,open,high,low,close,volume,source,ingested_at
2026-08-14,AADI,9050.0,9450.0,9050.0,9425.0,10679400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ADMR,1575.0,1700.0,1565.0,1680.0,46612300,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ADRO,2470.0,2530.0,2460.0,2530.0,18026800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,AKRA,1410.0,1420.0,1385.0,1400.0,9517400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,AMMN,4200.0,4320.0,4160.0,4270.0,47216700,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,AMRT,1360.0,1380.0,1350.0,1370.0,22066000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ANTM,3000.0,3090.0,2970.0,3070.0,83223900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ASII,4800.0,4820.0,4760.0,4780.0,31883200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BBCA,6300.0,6350.0,6275.0,6350.0,56953500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BBNI,3610.0,3630.0,3590.0,3630.0,19651900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BBRI,3110.0,3150.0,3090.0,3120.0,118492200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BBTN,1220.0,1230.0,1205.0,1220.0,7720900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BMRI,4140.0,4170.0,4100.0,4170.0,75934800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BRPT,1870.0,1900.0,1840.0,1870.0,90082200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,BUMI,178.0,183.0,174.0,181.0,2030936400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,CPIN,3090.0,3110.0,3070.0,3070.0,10647900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,CUAN,830.0,885.0,815.0,825.0,1028444500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,DEWA,448.0,456.0,440.0,450.0,314956100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,EMTK,500.0,515.0,494.0,505.0,40820200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ESSA,660.0,670.0,645.0,655.0,45958100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,EXCL,2620.0,2810.0,2600.0,2800.0,19243500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,GOTO,50.0,50.0,50.0,50.0,9945800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,HRTA,2120.0,2160.0,2090.0,2150.0,6865600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ICBP,7625.0,7650.0,7575.0,7600.0,3782100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,INCO,5000.0,5350.0,5000.0,5225.0,13555800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,INDF,7350.0,7425.0,7275.0,7425.0,3755500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,INDY,2500.0,2610.0,2430.0,2560.0,27296400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,INKP,8475.0,8575.0,8400.0,8500.0,2491000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ISAT,2500.0,2610.0,2490.0,2540.0,106332700,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,ITMG,24425.0,25075.0,24200.0,25000.0,1540400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,JPFA,2260.0,2350.0,2250.0,2320.0,9061000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,KLBF,805.0,805.0,785.0,800.0,105488600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,MAPI,1510.0,1510.0,1465.0,1495.0,4519600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,MBMA,510.0,530.0,500.0,525.0,81941200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,MDKA,2790.0,2950.0,2740.0,2900.0,48562900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,MEDC,1290.0,1325.0,1265.0,1315.0,28217300,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,NCKL,910.0,935.0,900.0,925.0,37909500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,PGAS,1480.0,1495.0,1470.0,1495.0,17773500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,PGEO,1070.0,1100.0,1055.0,1095.0,23701400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,PTBA,2340.0,2370.0,2320.0,2360.0,10351500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,SCMA,199.0,202.0,199.0,200.0,20436400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,TLKM,2600.0,2630.0,2590.0,2620.0,80799200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,UNTR,23125.0,23425.0,23075.0,23275.0,2698800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,UNVR,1730.0,1775.0,1730.0,1775.0,7372300,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-14,WIFI,1910.0,1960.0,1910.0,1935.0,13322100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,AADI,9425.0,9800.0,9250.0,9725.0,15946000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ADMR,1685.0,1740.0,1675.0,1675.0,44064800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ADRO,2530.0,2570.0,2500.0,2570.0,37379600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,AKRA,1400.0,1425.0,1395.0,1415.0,8491700,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,AMMN,4300.0,4320.0,4220.0,4250.0,43559200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,AMRT,1370.0,1440.0,1360.0,1400.0,40228000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ANTM,3150.0,3160.0,3080.0,3100.0,90263100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ASII,4800.0,4820.0,4760.0,4790.0,59420100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BBCA,6375.0,6450.0,6300.0,6300.0,114945500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BBNI,3630.0,3660.0,3590.0,3590.0,26064000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BBRI,3120.0,3140.0,3080.0,3080.0,153801000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BBTN,1215.0,1230.0,1210.0,1215.0,12145900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BMRI,4200.0,4220.0,4150.0,4150.0,116514200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BRPT,1875.0,1900.0,1845.0,1845.0,80418600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,BUMI,183.0,187.0,182.0,184.0,2230547000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,CPIN,3070.0,3090.0,3010.0,3010.0,18718700,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,CUAN,840.0,870.0,825.0,840.0,586936700,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,DEWA,456.0,464.0,446.0,446.0,414084500,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,EMTK,505.0,520.0,500.0,520.0,21840400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ESSA,655.0,660.0,645.0,650.0,46713200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,EXCL,2840.0,2930.0,2760.0,2910.0,10371800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,GOTO,50.0,50.0,50.0,50.0,37192200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,HRTA,2160.0,2220.0,2160.0,2190.0,10058100,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ICBP,7600.0,7700.0,7550.0,7625.0,3579400,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,INCO,5250.0,5350.0,5200.0,5250.0,4830900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,INDF,7425.0,7425.0,7300.0,7350.0,4309800,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,INDY,2610.0,2750.0,2610.0,2690.0,43214300,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,INKP,8500.0,8750.0,8450.0,8725.0,6461900,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ISAT,2600.0,2670.0,2530.0,2600.0,178949600,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,ITMG,25000.0,25125.0,24650.0,24750.0,2189200,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,JPFA,2350.0,2450.0,2310.0,2330.0,14687000,yfinance_primary,2026-08-21 11:45:08.513664
2026-08-18,KLBF,800.0,820.0,770.0,800.0,95384200,yfinance_primary,2026-08-21 11:45:08.513664
