date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-21,AADI,11975.0,11975.0,11475.0,11600.0,8216300,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,ADMR,1590.0,1595.0,1535.0,1535.0,25188800,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,ADRO,2660.0,2660.0,2600.0,2620.0,28553500,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,AKRA,1470.0,1505.0,1450.0,1455.0,18267200,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,AMMN,4680.0,4850.0,4640.0,4660.0,93461600,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,AMRT,1315.0,1325.0,1295.0,1315.0,15096500,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,ANTM,3340.0,3370.0,3230.0,3240.0,108664300,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,ASII,4830.0,4870.0,4810.0,4820.0,23075000,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BBCA,6300.0,6300.0,6225.0,6225.0,69914100,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BBNI,3660.0,3670.0,3600.0,3620.0,24461400,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BBRI,3310.0,3310.0,3270.0,3300.0,102594200,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BBTN,1165.0,1170.0,1150.0,1155.0,6420900,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BMRI,4260.0,4270.0,4200.0,4200.0,74720000,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BRPT,1615.0,1650.0,1605.0,1610.0,43826300,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,BUMI,193.0,197.0,191.0,192.0,1812953700,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,CPIN,3150.0,3160.0,3100.0,3110.0,20794100,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,CUAN,925.0,955.0,920.0,930.0,195187100,yfinance_primary,2026-09-25 15:51:03.822392
2026-09-21,DEWA,370.0,374.0,362.0,364.0,347703000,yfinance_primary,2026-09-25 15:51:03.822392
