date,ticker,open,high,low,close,volume,source,ingested_at
2026-09-16,AADI,12275.0,12475.0,12250.0,12400.0,7319400,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ADMR,1580.0,1615.0,1510.0,1510.0,66181500,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ADRO,2590.0,2680.0,2580.0,2600.0,53235800,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,AKRA,1515.0,1515.0,1475.0,1475.0,6541100,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,AMMN,5075.0,5275.0,5050.0,5150.0,101755700,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,AMRT,1300.0,1315.0,1295.0,1300.0,22212300,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ANTM,3260.0,3340.0,3200.0,3220.0,142697700,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ASII,4910.0,4910.0,4830.0,4850.0,35084600,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BBCA,6350.0,6425.0,6325.0,6325.0,72157400,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BBNI,3750.0,3780.0,3730.0,3730.0,20577300,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BBRI,3310.0,3360.0,3310.0,3330.0,118364900,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BBTN,1185.0,1190.0,1170.0,1170.0,16622400,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BMRI,4300.0,4320.0,4260.0,4260.0,140870900,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BRPT,1630.0,1650.0,1600.0,1600.0,38199400,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,BUMI,208.0,210.0,200.0,202.0,2455123200,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,CPIN,3080.0,3180.0,3080.0,3120.0,18585500,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,CUAN,920.0,940.0,900.0,900.0,208893400,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,DEWA,394.0,400.0,370.0,370.0,935627600,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,EMTK,492.0,496.0,484.0,484.0,24777600,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ESSA,625.0,625.0,600.0,605.0,120637000,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,EXCL,2550.0,2600.0,2530.0,2540.0,5181800,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,GOTO,50.0,50.0,50.0,50.0,5406900,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,HRTA,2150.0,2170.0,2110.0,2110.0,9018500,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,ICBP,6900.0,7025.0,6800.0,7025.0,3961900,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,INCO,4640.0,4880.0,4600.0,4830.0,33992100,yfinance_primary,2026-09-23 17:18:27.429553
2026-09-16,INDF,7250.0,7300.0,7150.0,7225.0,5718000,yfinance_primary,2026-09-23 17:18:27.429553
