date,ticker,open,high,low,close,volume,source,ingested_at
2026-08-28,AADI,10125.0,10250.0,10050.0,10225.0,5259500,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ADMR,1735.0,1780.0,1685.0,1710.0,35603700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ADRO,2700.0,2720.0,2620.0,2670.0,33101900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,AKRA,1390.0,1390.0,1350.0,1365.0,8166900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,AMMN,4450.0,4480.0,4370.0,4410.0,34578100,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,AMRT,1375.0,1395.0,1330.0,1340.0,48088200,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ANTM,3180.0,3180.0,3140.0,3160.0,62500400,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ASII,4790.0,4860.0,4760.0,4800.0,53631000,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BBCA,6425.0,6525.0,6400.0,6475.0,156445200,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BBNI,3710.0,3780.0,3710.0,3780.0,48082900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BBRI,3180.0,3200.0,3160.0,3190.0,135419900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BBTN,1220.0,1240.0,1220.0,1235.0,23038200,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BMRI,4220.0,4260.0,4200.0,4250.0,111542000,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BRPT,1840.0,1875.0,1805.0,1830.0,88806300,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,BUMI,195.0,198.0,189.0,190.0,2901144900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,CPIN,3030.0,3090.0,3020.0,3060.0,22982800,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,CUAN,820.0,855.0,795.0,810.0,455779700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,DEWA,448.0,452.0,434.0,440.0,286745600,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,EMTK,510.0,525.0,510.0,515.0,33662700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ESSA,615.0,625.0,610.0,615.0,74417700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,EXCL,2820.0,2830.0,2760.0,2770.0,5397800,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,GOTO,50.0,50.0,50.0,50.0,15212100,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,HRTA,2370.0,2370.0,2330.0,2330.0,4080500,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ICBP,7950.0,7975.0,7900.0,7950.0,3700600,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,INCO,5250.0,5300.0,5175.0,5225.0,6132000,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,INDF,7300.0,7325.0,7250.0,7300.0,2584300,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,INDY,2800.0,2830.0,2730.0,2830.0,18698800,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,INKP,8875.0,8875.0,8775.0,8850.0,2234900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ISAT,2600.0,2610.0,2480.0,2530.0,65254200,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,ITMG,25550.0,25950.0,25500.0,25650.0,1557900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,JPFA,2210.0,2230.0,2150.0,2170.0,12489000,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,KLBF,805.0,810.0,795.0,800.0,33275500,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,MAPI,1500.0,1505.0,1475.0,1495.0,1483400,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,MBMA,570.0,575.0,550.0,555.0,71481900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,MDKA,3030.0,3070.0,2980.0,3040.0,30410000,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,MEDC,1365.0,1380.0,1345.0,1360.0,20665700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,NCKL,965.0,970.0,945.0,955.0,36233900,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,PGAS,1530.0,1530.0,1500.0,1510.0,57344100,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,PGEO,1040.0,1040.0,1025.0,1030.0,6655800,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,PTBA,2540.0,2640.0,2510.0,2530.0,37465600,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,SCMA,206.0,208.0,200.0,202.0,44812100,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,TLKM,2620.0,2620.0,2570.0,2570.0,78958600,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,UNTR,24475.0,24475.0,24000.0,24000.0,3900400,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,UNVR,1775.0,1785.0,1750.0,1755.0,9388700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-28,WIFI,2060.0,2090.0,2010.0,2020.0,22109700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-31,AADI,10525.0,10875.0,10500.0,10825.0,15204800,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-31,ADMR,1695.0,1785.0,1665.0,1750.0,56111600,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-31,ADRO,2710.0,2840.0,2710.0,2840.0,102100700,yfinance_primary,2026-09-03 15:01:48.878414
2026-08-31,AKRA,1360.0,1455.0,1355.0,1455.0,25788900,yfinance_primary,2026-09-03 15:01:48.878414
