date,ticker,open,high,low,close,volume,source,ingested_at
2026-08-21,AADI,9925.0,9925.0,9750.0,9800.0,7113300,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ADMR,1690.0,1700.0,1665.0,1675.0,15683700,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ADRO,2560.0,2580.0,2540.0,2550.0,15845700,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,AKRA,1400.0,1400.0,1375.0,1380.0,9576700,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,AMMN,4500.0,4520.0,4410.0,4480.0,48112000,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,AMRT,1380.0,1455.0,1380.0,1440.0,43120200,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ANTM,3160.0,3190.0,3120.0,3170.0,114077500,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ASII,4840.0,4850.0,4780.0,4780.0,48756800,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BBCA,6400.0,6475.0,6400.0,6450.0,100684300,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BBNI,3600.0,3780.0,3590.0,3730.0,92322200,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BBRI,3170.0,3250.0,3160.0,3230.0,349663900,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BBTN,1205.0,1235.0,1205.0,1225.0,18353200,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BMRI,4170.0,4240.0,4170.0,4220.0,142906200,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BRPT,1880.0,1905.0,1880.0,1890.0,80755000,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,BUMI,191.0,202.0,189.0,196.0,6243279400,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,CPIN,3020.0,3040.0,3000.0,3030.0,6858900,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,CUAN,835.0,860.0,820.0,835.0,440936300,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,DEWA,458.0,468.0,454.0,458.0,562486900,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,EMTK,560.0,565.0,535.0,540.0,47671000,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ESSA,635.0,635.0,625.0,625.0,43494400,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,EXCL,2840.0,2870.0,2830.0,2840.0,3456700,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,GOTO,50.0,50.0,50.0,50.0,9191000,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,HRTA,2370.0,2380.0,2260.0,2340.0,16785100,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,ICBP,7675.0,7700.0,7600.0,7625.0,2480400,yfinance_primary,2026-08-31 17:37:00.679404
2026-08-21,INCO,5325.0,5325.0,5150.0,5200.0,9881100,yfinance_primary,2026-08-31 17:37:00.679404
